模型名字,平均 BLEU 分数,平均 METEOR 分数,平均 ROUGE-L 分数
bart_NLPCC_02_03_14_54,0.7418112867305381,0.8291635631845032,0.8652369592481604
,输入文本,生成问题,参考问题,BLEU,METEOR,ROUGE-L
,"generate question: [['山东齐利得重工机械有限公司', '经营范围', '桥式'], ['桥式', '词意', '一种瑜伽动作']]",山 东 齐 利 得 重 工 机 械 有 限 公 司 的 经 营 范 围 的 词 意 是 什 么 ？,请问山东齐利得重工机械有限公司的经营范围的意思是什么？,0.6774702029865007,0.8369747899159665,0.8764367816091955
,"generate question: [['甲烷氯代物', '包括', '三氯甲烷'], ['三氯甲烷', '管制类型', '氯仿(易制毒-2)']]",甲 烷 氯 代 物 的 包 括 的 管 制 类 型 是 什 么 ？,甲烷氯代物的包括的管制类型是什么？,1.0,0.9993141289437586,1.0
,"generate question: [['西安机电信息技术研究所', '别称', '中国兵器工业集团公司'], ['中国兵器工业集团公司', '年营业额', '4002亿元(2014年)']]",西 安 机 电 信 息 技 术 研 究 所 的 别 称 年 营 业 额 是 多 少 ？,西安机电信息技术研究所的别称年营业额是多少？,1.0,0.9995,1.0
,"generate question: [['流氓鬼见愁', '作者', '嘿咻'], ['嘿咻', '本义', '台湾俚语']]",流 氓 鬼 见 愁 的 作 者 的 本 义 是 什 么 ？,谁能解释一下流氓鬼见愁的作者的含义？,0.45622720708659226,0.5595505617977528,0.594541910331384
,"generate question: [['王卫阳', '代表作品', '核动力工程'], ['核动力工程', '主管单位', '中国核工业集团公司'], ['中国核工业集团公司', '总经理', '钱智民']]",王 卫 阳 的 代 表 作 品 的 主 管 单 位 的 总 经 理 是 谁 ？,王卫阳的代表作品的主管单位的总经理是谁？,1.0,0.9995,1.0
,"generate question: [['安陆府', '下辖地区', '钟祥'], ['钟祥', '历史名人', '朱厚熜']]",安 陆 府 的 下 辖 地 区 有 哪 些 历 史 名 人 ？,安陆府的下辖地区有哪些历史名人？,1.0,0.9990234375,1.0
,"generate question: [['第53届艾美奖', '人物', '布拉德利'], ['布拉德利', '场上位置', '教练']]",请 问 第 53 届 艾 美 奖 的 人 物 在 场 上 的 职 位 是 什 么 啊?,请问第53届艾美奖的人物在场上的职位是什么啊?,1.0,0.9998177842565598,1.0
,"generate question: [['神盾局特工第二季', '其它译名', '神盾局'], ['神盾局', '局长', '尼克·弗瑞']]",神 盾 局 特 工 第 二 季 的 其 它 译 名 局 长 是 谁 ？,神盾局特工第二季的其它译名局长是谁？,1.0,0.9995,1.0
,"generate question: [['牧马山蔚蓝卡地亚', '中文名', '蔚蓝卡地亚'], ['蔚蓝卡地亚', '项目', '牧马山蔚蓝卡地亚']]",牧 马 山 蔚 蓝 卡 地 亚 的 中 文 名 属 于 什 么 项 目 ？,牧马山蔚蓝卡地亚的中文名是哪里的项目？,0.5462757644646491,0.6411049268192124,0.7439024390243903
,"generate question: [['mobileme', '出品公司', '苹果公司'], ['苹果公司', '年营业额', '1,827.95,亿美元（2014年）']]",mobileme 的 出 品 公 司 的 年 营 业 额 是 多 少 ？,你知道mobileme的出品公司的年营业额是多少吗？,0.7165313105737893,0.7687031761105836,0.8798076923076923
,"generate question: [['西方神祇', '人物', '卡俄斯'], ['卡俄斯', '子女', '厄瑞玻斯'], ['厄瑞玻斯', '神话体系', '古希腊神话']]",西 方 神 祇 的 人 物 的 子 女 是 哪 国 的 神 话 ？,西方神祇的人物的子女是哪国的神话？,1.0,0.9995,1.0
,"generate question: [['安娜·伍德', '丈夫', '戴恩·德哈恩'], ['戴恩·德哈恩', '代表作品', '超凡蜘蛛侠2'], ['超凡蜘蛛侠2', 'imdb编码', 'tt1872181']]",安 娜 · 伍 德 的 丈 夫 的 代 表 作 品 的 imdb 编 码 是 什 么 ？,你知道安娜·伍德的丈夫的代表作品的imdb编码是什么吗？,0.7613003866968737,0.8026180852989082,0.8994638069705092
,"generate question: [['舞者为王REMIX混音极选', '专辑歌手', '罗志祥'], ['罗志祥', '唱片公司', 'EMI唱片']]",请 问 舞 者 为 王 REMIX 混 音 极 选 的 专 辑 歌 手 在 哪 个 唱 片 公 司 发 行 ？,舞者为王REMIX混音极选的专辑歌手在哪个唱片公司？,0.8507331335123524,0.9846243500089654,0.9167630057803468
,"generate question: [['聪明的孩子记得住', '作者', '元子'], ['元子', '词语解释', '泛指长子']]",聪 明 的 孩 子 记 得 住 的 作 者 是 什 么 意 思 ？,聪明的孩子记得住的作者是什么意思？,1.0,0.9993141289437586,1.0
,"generate question: [['液体硅胶', '用途', '奶嘴'], ['奶嘴', '适用对象', '多为婴儿']]",你 觉 得 液 体 硅 胶 的 用 途 适 用 于 什 么 人 吗 ？,你觉得谁会使用液体硅胶的用途？,0.2790159393585827,0.6400966183574879,0.5893719806763285
,"generate question: [['华硕P4B-MX', '类型', '奔腾4'], ['奔腾4', '中文名', '奔腾4']]",华 硕 P4B - MX 的 类 型 的 中 文 名 是 什 么 ？,intel 华硕P4B-MX的类型 530（散）的cpu系列是什么？,0.25916266987614406,0.5796973961998594,0.7261904761904763
,"generate question: [['市刽', '出自', '现代汉语词典'], ['现代汉语词典', '版次', '六次现代汉语词典（第6版）']]",请 问 市 刽 的 出 自 出 版 了 几 次 ？,你知道市刽的出自出版了几次吗？,0.6548907866815301,0.7132444814660558,0.7936802973977695
,"generate question: [['宏润国际生态城', '行政区域', '渤海新区'], ['渤海新区', '著名景点', '黄骅港'], ['黄骅港', '管理部门', '沧州市交通运输局(市港航管理局),沧州市港航管理局']]",宏 润 国 际 生 态 城 的 行 政 区 域 的 著 名 景 点 是 哪 个 部 门 管 理 的 ？,谁知道宏润国际生态城的行政区域的著名景点是哪个部门管理的？,0.8574039191604413,0.8781784743323204,0.9406880189798338
,"generate question: [['坦克世界R系', '所属系列', '坦克世界'], ['坦克世界', '开发商', 'Wargaming']]",坦 克 世 界 R 系 的 所 属 系 列 的 开 发 商 是 谁 ？,坦克世界R系的所属系列：将军由哪里开发？,0.5706745777055999,0.611317254174397,0.6363636363636364
,"generate question: [['月霜行', '主要作品', '舞乐传奇'], ['舞乐传奇', '制片人', '周亚平,蒋晓荣,杨于明']]",请 问 月 霜 行 的 主 要 作 品 的 总 制 片 是 谁 ？,请问月霜行的主要作品的总制片人是谁？,0.7071067811865475,0.8950617283950617,0.9
,"generate question: [['assassin', '其他名称', '辣条'], ['辣条', '适宜人群', '老幼皆宜']]",assassin 的 其 他 名 称 适 合 什 么 人 吃,assassin的其他名称适合什么人吃,1.0,0.9990234375,1.0
,"generate question: [['kab', '开发者', '国际劳工组织'], ['国际劳工组织', '负责人', '居伊·莱德']]",kab 的 开 发 者 的 负 责 人 是 谁 ？,kab的开发者的负责人是谁？,1.0,0.9985422740524781,1.0
,"generate question: [['杰德沃德', '外文名', 'Jedward'], ['Jedward', '中文名', '杰德沃德'], ['杰德沃德', '活跃年代', '2009年至今']]",杰 德 沃 德 的 外 文 名 的 中 文 名 活 跃 在 哪 个 年 代 ？,你记得杰德沃德的外文名的中文名的活跃年代是哪些年吗？,0.38571636098886347,0.44404619673436874,0.6896984924623116
,"generate question: [['感应系电能表', '中文名', '电能表'], ['电能表', '本质', '测量电能的仪表']]",感 应 系 电 能 表 的 中 文 名 的 本 质 是 什 么 ？,请问感应系电能表的中文名的本质是什么？,0.8948393168143697,0.9084673899488716,0.9564459930313588
,"generate question: [['四川电力建设三公司', '隶属于', '中国电力建设集团有限公司'], ['中国电力建设集团有限公司', '所获荣誉', '世界500强（2014年第313位）']]",四 川 电 力 建 设 三 公 司 的 隶 属 于 获 得 过 什 么 荣 誉 ？,四川电力建设三公司的隶属于获得过什么荣誉？,1.0,0.9996243425995492,1.0
,"generate question: [['深圳市化玻科仪有限公司', '经营范围', '乙醇'], ['乙醇', '危险性符号', 'S7 S16 S36 S45 S36/S37']]",深 圳 市 化 玻 科 仪 有 限 公 司 的 经 营 范 围 的 危 险 性 符 号 是 什 么 ？,深圳市化玻科仪有限公司的经营范围的危险性符号是什么？,1.0,0.9997106481481481,1.0
,"generate question: [['2012湖南卫视成人礼盛典', '类型', '湖南卫视'], ['湖南卫视', '公司口号', '快乐中国,在一起更青春']]",2012 湖 南 卫 视 成 人 礼 盛 典 的 类 型 公 司 的 口 号 是 什 么 ？,你知道2012湖南卫视成人礼盛典的类型的口号是什么吗？,0.5850343668259105,0.7781250000000001,0.8460471567267683
,"generate question: [['我的人生', '编剧', '孙科'], ['孙科', '主要成就', '行政院'], ['行政院', '副院长', '张善政']]",我 的 人 生 的 编 剧 的 主 要 成 就 的 副 院 长 是 谁 ？,谁是我的人生的编剧的主要成就的副院长？,0.8593887047640296,0.9938552571688667,0.8461538461538461
,"generate question: [['中国水利水电第五工程局', '隶属', '中国电力建设集团有限公司'], ['中国电力建设集团有限公司', '所获荣誉', '世界500强（2014年第313位）']]",中 国 水 利 水 电 第 五 工 程 局 的 隶 属 获 得 过 什 么 荣 誉 ？,中国水利水电第五工程局的隶属获得过什么荣誉？,1.0,0.9995,1.0
,"generate question: [['羽腕幼虫', '类别', '海星类'], ['海星类', '体征', '背腹扁平']]",羽 腕 幼 虫 的 类 别 有 什 么 特 征 ？,你知道羽腕幼虫的类别有什么体征吗？,0.5270837136273565,0.6171248568155785,0.7290836653386453
,"generate question: [['织田四天王', '人物', '柴田胜家'], ['柴田胜家', '宿敌', '丰臣秀吉'], ['丰臣秀吉', '坟墓', '丰国神社']]",织 田 四 天 王 的 人 物 的 宿 敌 的 坟 墓 在 哪 里 ？,织田四天王的人物的宿敌的坟墓在哪里？,1.0,0.9996243425995492,1.0
,"generate question: [['大渡河', '主要支流', '青衣江'], ['青衣江', '集雨面积', '1.33万平方公里']]",大 渡 河 的 主 要 支 流 集 雨 的 面 积 有 多 大 ？,请问大渡河的主要支流集雨的面积有多大？,0.9048374180359595,0.9169724770642201,0.9606299212598426
,"generate question: [['全智允', '毕业院校', '宋慧乔'], ['宋慧乔', '爱好', '游泳,十字绣,钢琴,溜冰,看电影,看书']]",全 智 允 的 毕 业 院 校 喜 欢 做 什 么 ？,请问全智允的毕业院校喜欢做什么？,0.8668778997501817,0.884784293464221,0.9446902654867256
,"generate question: [['为农副产品找销路', '出版社', '武汉大学'], ['武汉大学', '中文名', '武汉大学']]",为 农 副 产 品 找 销 路 的 出 版 社 的 中 文 名 是 ？,为农副产品找销路的出版社学报（医学版）的主办单位是哪里？,0.4047110785334739,0.6181795634920636,0.7519260400616331
,"generate question: [['iMessage', '发行公司', '苹果公司'], ['苹果公司', '年营业额', '1,827.95,亿美元（2014年）']]",imessage 的 发 行 公 司 的 年 营 业 额 是 多 少 ？,你知道iMessage的发行公司的年营业额是多少吗？,0.6186101569833722,0.7687031761105836,0.7820512820512819
,"generate question: [['王思予', '主要成就', '画壁'], ['画壁', '主演', '谢楠'], ['谢楠', '三围', '90 52 89']]",王 思 予 的 主 要 成 就 的 主 演 的 三 围 多 少 ？,请问王思予的主要成就的主演的三围多少？,0.8948393168143697,0.9084673899488716,0.9564459930313588
,"generate question: [['玄子', '登场作品', '绝世唐门'], ['绝世唐门', '作品标签', '奇遇']]",玄 子 的 登 场 作 品 作 品 有 什 么 特 点 ？,玄子的登场作品作品有什么特点？,1.0,0.9990234375,1.0
,"generate question: [['宝德考利', '别称', '边境牧羊犬'], ['边境牧羊犬', '种', '狼']]",宝 德 考 利 的 别 称 属 于 什 么 种 ？,宝德考利的别称是什么犬种,0.4347208719449914,0.6914285714285714,0.7142857142857143
,"generate question: [['邢台隋代邢窑', '作者', '李军'], ['李军', '毕业院校', '中国戏曲学院']]",邢 台 隋 代 邢 窑 的 作 者 是 从 哪 毕 业 的 ？,邢台隋代邢窑的作者医生是什么学校毕业的,0.41105458056789007,0.6405895691609977,0.7128547579298832
,"generate question: [['北京地铁将台站', '所属线路', '北京地铁14号线'], ['北京地铁14号线', '目前状况', '建设中']]",北 京 地 铁 将 台 站 的 所 属 线 路 目 前 处 于 什 么 状 态 ？,北京地铁将台站的所属线路的目前状况如何？,0.537284965911771,0.6346938775510204,0.7000000000000001
,"generate question: [['tangstory', '别名', '鱼香肉丝'], ['鱼香肉丝', '口味', '鱼香酸甜']]",tangstory 的 别 名 都 有 什 么 口 味 ？,tangstory的别名都有什么口味？,1.0,0.9985422740524781,1.0
,"generate question: [['世界十大淡水湖', '最大淡水湖', '苏必利尔湖'], ['苏必利尔湖', '平均深度', '147米']]",你 知 道 世 界 十 大 淡 水 湖 的 最 大 的 平 均 深 度 是 多 少 吗 ？,世界十大淡水湖的最大淡水湖平均有多深？,0.3026643726685863,0.5016339869281046,0.5479041916167664
,"generate question: [['动库商城', '经营范围', '篮球'], ['篮球', '设备', '篮筐']]",请 问 动 库 商 城 的 经 营 范 围 需 要 哪 些 设 备 ？,动库商城的经营范围需要什么设备？,0.5410822690539396,0.8294209702660407,0.7904967602591793
,"generate question: [['美丽梦乡', '编曲', '阿筎那'], ['阿筎那', '出生日期', '10月12日'], ['10月12日', '全年位置', '是阳历一年中的第285天（闰年第286天）']]",我 很 好 奇 美 丽 梦 乡 的 编 曲 的 出 生 日 期 位 于 全 年 的 什 么 位 置 ？,我很好奇美丽梦乡的编曲的出生日期位于全年的什么位置？,1.0,0.9998177842565598,1.0
,"generate question: [['腊月三十', '别称', '除夕'], ['除夕', '起源事件', '一元复始,万象更新']]",腊 月 三 十 的 别 称 最 早 的 出 处 是 什 么 ？,你知道腊月三十的别称最早的出处吗？,0.6496350258549114,0.7060399917542773,0.7439024390243903
,"generate question: [['生死英雄', '主演', '吴玉芳'], ['吴玉芳', '属相', '兔']]",你 知 道 生 死 英 雄 的 主 演 是 属 什 么 的 吗 ？,生死英雄的主演属什么？,0.2790159393585827,0.7863247863247864,0.6703296703296703
,"generate question: [['霜剑饮血为红颜', '作者', '无音'], ['无音', '敌人', '凌美琪'], ['凌美琪', '饰演者', '孙圳,赵今麦,周利书']]",霜 剑 饮 血 为 红 颜 的 作 者 的 敌 人 都 演 过 哪 些 角 色 呀 ？,我想知道霜剑饮血为红颜的作者的敌人都演过哪些角色呀？,0.7939226578179512,0.8278370331285569,0.913594470046083
,"generate question: [['久美子', '其他名称', '民子姐'], ['民子姐', '未婚夫', '野原新之助'], ['野原新之助', '生日', '7月22日（动画版：1982年5月5日）']]",久 美 子 的 其 他 名 称 的 未 婚 夫 是 什 么 时 候 出 生 的 ？,我想知道久美子的其他名称的未婚夫是什么时候出生的？,0.7788007830714049,0.8160903250188964,0.9070631970260222
,"generate question: [['硬阿魏', '组', '旱巨茴组'], ['旱巨茴组', '形态特征', '茎一般少数,稀疏成灌丛']]",硬 阿 魏 的 组 具 有 什 么 形 态 特 征 ？,硬阿魏的组有哪些形态特征？,5.614021910443866e-78,0.6816901408450705,0.6587473002159828
,"generate question: [['泉里香', '毕业院校', '明治大学'], ['明治大学', '知名校友', '三木武夫']]",泉 里 香 的 毕 业 院 校 有 哪 些 知 名 校 友 ？,请问泉里香的毕业院校的知名校友有哪些？,0.4581217604914856,0.7618884316415181,0.7128547579298832
,"generate question: [['海道金', '登场作品', '纸箱战机wars'], ['纸箱战机wars', '角色设计', '椎野央子,西村博之']]",海 道 金 的 登 场 作 品 是 谁 监 督 完 成 的 ？,谁能告诉我海道金的登场作品里面的角色是谁设计的？,0.25637075783866836,0.4560673701298702,0.6421052631578947
,"generate question: [['救援21', '使用者', '美国海岸警卫队'], ['美国海岸警卫队', '隶属于', '美国国土安全部'], ['美国国土安全部', '总部所在地', '美国']]",救 援 21 的 使 用 者 的 隶 属 于 的 总 部 在 哪 ？,救援21的使用者的隶属于的总部在哪？,1.0,0.9995,1.0
,"generate question: [['已亥杂诗 5', '主要作品', '己亥杂诗'], ['己亥杂诗', '作品风格', '著述,交游,爱国']]",已 亥 杂 诗 5 的 主 要 作 品 的 风 格 是 什 么 ？,已亥杂诗 5的主要作品是什么类型的作品呢？,0.4902608580435962,0.7292320569156728,0.7393939393939394
,"generate question: [['抗冻剂', '类型', '乙醇'], ['乙醇', '危险性符号', 'S7 S16 S36 S45 S36/S37']]",抗 冻 剂 的 类 型 的 危 险 性 符 号 是 什 么 ？,抗冻剂的类型的危险性符号是什么？,1.0,0.9993141289437586,1.0
,"generate question: [['毕业恋歌', '作者', '田娃'], ['田娃', '代表作品', '乡村爱情圆舞曲'], ['乡村爱情圆舞曲', '许可证号', '（辽）剧审字（2013）第013号']]",请 问 毕 业 恋 歌 的 作 者 的 代 表 作 品 的 许 可 证 号 是 什 么 ？,谁能告诉我毕业恋歌的作者的代表作品的许可证号是什么？,0.7037259479962376,0.7480182155506832,0.8314745972738538
,"generate question: [['绫瀬瑠子', '弟弟', '绫濑裕人'], ['绫濑裕人', '出处', '乃木坂春香的秘密'], ['乃木坂春香的秘密', '插画', 'しゃあ']]",绫 瀬 瑠 子 的 弟 弟 的 出 处 的 插 画 是 哪 位 完 成 的 ？,绫瀬瑠子的弟弟的出处的插画是哪位完成的？,1.0,0.9997724169321802,1.0
,"generate question: [['综艺大满贯', '主持人', '王惠'], ['王惠', '代表作品', '节目全面拦截等']]",综 艺 大 满 贯 的 主 持 人 的 代 表 作 有 哪 些 ？,综艺大满贯的主持人有哪些其他作品？,0.4111336169005197,0.6388888888888888,0.75
,"generate question: [['黄月英', '子女', '诸葛果'], ['诸葛果', '兄弟', '诸葛瞻'], ['诸葛瞻', '相关事件', '卫将军']]",黄 月 英 的 子 女 的 兄 弟 相 关 的 事 件 是 什 么 ？,与黄月英的子女的兄弟相关的事件是什么？,0.9048374180359595,0.9169724770642201,0.9606299212598426
,"generate question: [['泾县桃花潭文昌阁', '中文名称', '文昌阁'], ['文昌阁', '高', '25米']]",泾 县 桃 花 潭 文 昌 阁 的 中 文 名 称 高 多 少 ？,你知道泾县桃花潭文昌阁的中文名称有多高吗？,0.4288819424803534,0.5964109781843773,0.7261904761904763
,"generate question: [['中国人民银行乌鲁木齐中心支行', '上级机关', '中国人民银行西安分行'], ['中国人民银行西安分行', '机构性质', '人民银行总行派出机构']]",中 国 人 民 银 行 乌 鲁 木 齐 中 心 支 行 的 上 级 机 关 属 于 什 么 性 质 ？,中国人民银行乌鲁木齐中心支行的上级机关属于什么性质？,1.0,0.9995,1.0
,"generate question: [['苏格拉底/重读先哲', '副标题', '苏格拉底'], ['苏格拉底', '主要领域', '伦理学']]",苏 格 拉 底 / 重 读 先 哲 的 副 标 题 的 主 要 研 究 领 域 有 哪 些 ？,苏格拉底/重读先哲的副标题的主要研究领域有哪些？,1.0,0.9996243425995492,1.0
,"generate question: [['小小志', '好友', '王诗龄'], ['王诗龄', '好友', '张悦轩'], ['张悦轩', '好友', '田雨橙,小小志,王诗龄,郭子睿']]",你 知 道 小 小 志 的 好 友 的 好 朋 友 都 有 谁 吗 ？,你知道小小志的好友的好友的好朋友都有谁吗？,0.8574039191604413,0.8767791460099152,0.9406880189798338
,"generate question: [['我与王子', '作者', '新加坡'], ['新加坡', '官方语言', '泰米尔语']]",我 与 王 子 的 作 者 的 官 方 语 言 是 什 么 ？,请问我与王子的作者的官方语言是什么？,0.8948393168143697,0.9084673899488716,0.9564459930313588
,"generate question: [['蔚蓝卡地亚', '项目', '牧马山蔚蓝卡地亚'], ['牧马山蔚蓝卡地亚', '中文名', '蔚蓝卡地亚'], ['蔚蓝卡地亚', '项目', '牧马山蔚蓝卡地亚']]",蔚 蓝 卡 地 亚 的 项 目 的 中 文 名 属 于 什 么 项 目 ？,蔚蓝卡地亚的项目的中文名是哪里的项目？,0.5462757644646491,0.48443619872191296,0.7439024390243903
,"generate question: [['李恩秀', '配音', '张雪迎'], ['张雪迎', '代表作品', '神雕侠侣'], ['神雕侠侣', '语言', '粤语']]",李 恩 秀 的 配 音 的 代 表 作 品 是 什 么 语 的 电 视 剧,李恩秀的配音的代表作品是什么语的电视剧,1.0,0.9995,1.0
,"generate question: [['岳西县', '下辖地区', '温泉镇'], ['温泉镇', '方言', '赣语']]",岳 西 县 的 下 辖 地 区 使 用 什 么 方 言 ？,岳西县的下辖地区使用什么方言？,1.0,0.9985422740524781,1.0
,"generate question: [['双鱼座', '守护星', '海王星'], ['海王星', '质量', '1.0247×10²⁶千克']]",双 鱼 座 的 守 护 星 有 多 重 ？,请问双鱼座的守护星有多重？,0.8187307530779819,0.8440677966101694,0.9242424242424241
,"generate question: [['胧月公主', '别名', '绾绾'], ['绾绾', '其他名称', '婠婠'], ['婠婠', '绝招', '天魔策']]",胧 月 公 主 的 别 名 的 其 他 名 称 有 哪 些 绝 招 ？,胧月公主的别名的其他名称有哪些绝招？,1.0,0.9996243425995492,1.0
,"generate question: [['殷离', '父亲', '殷野王'], ['殷野王', '所处时代', '元末']]",殷 离 的 父 亲 处 于 什 么 时 代 ？,殷离的父亲 处于什么时代？,1.0,0.9976851851851852,1.0
,"generate question: [['南阳高铁', '途经线路', '郑渝高铁'], ['郑渝高铁', '设计时速', '350-400公里']]",南 阳 高 铁 的 途 经 线 路 的 设 计 时 速 是 多 少 ？,请问南阳高铁的途经线路设计的时候定的时速是多快？,0.2918005230159874,0.5287356321839081,0.6639455782312924
,"generate question: [['三草美腿茶', '成分', '柠檬草'], ['柠檬草', '族', '高粱族']]",三 草 美 腿 茶 的 成 分 是 哪 个 族 的 ？,你知道三草美腿茶的成分是哪个族的吗？,0.7165313105737893,0.7687031761105836,0.8798076923076923
,"generate question: [['华北虎', '亚种', '华南虎'], ['华南虎', '亚科', '豹亚科']]",华 北 虎 的 亚 种 属 于 什 么 科 ？,华北虎的亚种属于什么科？,1.0,0.9985422740524781,1.0
,"generate question: [['深圳经济特区', '下辖地区', '福田区'], ['福田区', '经纬度', '北纬22°32′,东经114°0′']]",你 知 道 深 圳 经 济 特 区 的 下 辖 地 区 的 经 纬 度 吗 ？,你能说出深圳经济特区的下辖地区的经纬度吗？,0.6716877364745231,0.8017676767676769,0.8501742160278747
,"generate question: [['死亡梦魇', '作者', '时间'], ['时间', '应用学科', '物理学']]",死 亡 梦 魇 的 作 者 属 于 什 么 应 用 学 科 ？,死亡梦魇的作者属于哪个应用学科？,0.5946035575013605,0.864795918367347,0.875
,"generate question: [['1991年中央电视台春节联欢晚会', '主持人', '李瑞英'], ['李瑞英', '丈夫', '张宇燕']]",1991 年 中 央 电 视 台 春 节 联 欢 晚 会 的 主 持 人 的 丈 夫 叫 什 么 ？,1991年中央电视台春节联欢晚会的主持人的丈夫叫啥？,0.8931539818068694,0.9086363636363638,0.9090909090909091
,"generate question: [['顾铭之', '毕业院校', '京师大学堂'], ['京师大学堂', '创始人', '爱新觉罗·载湉'], ['爱新觉罗·载湉', '逝世地', '中南海瀛台']]",顾 铭 之 的 毕 业 院 校 的 创 始 人 是 在 哪 里 逝 世 的 ？,请问顾铭之的毕业院校的创始人是在哪里去世的？,0.7604321823471476,0.8501505541674674,0.8863936591809777
,"generate question: [['51克', '性质', '大熊猫'], ['大熊猫', '科', '熊科']]",51 克 的 性 质 属 于 什 么 科 ？,51克的性质属于什么科？,1.0,0.9985422740524781,1.0
,"generate question: [['田中正知', '毕业院校', '名古屋大学'], ['名古屋大学', '知名校友', '益川敏英'], ['益川敏英', '博士导师', '坂田昌一']]",田 中 正 知 的 毕 业 院 校 的 知 名 校 友 的 博 士 导 师 是 谁 ？,谁是田中正知的毕业院校的知名校友的博士导师？,0.8593887047640296,0.9938552571688667,0.8461538461538461
,"generate question: [['诺基亚AC-3', '类型', '手机充电器'], ['手机充电器', '分为', '旅行充电器']]",诺 基 亚 AC - 3 的 类 型 可 以 分 为 哪 些 ？,诺基亚AC-3的类型可以分为什么？,0.8091067115702212,0.8551587301587302,0.8571428571428571
,"generate question: [['桂平', '别名', '浔州'], ['浔州', '火车站', '桂平站'], ['桂平站', '附近景点', '龙潭国家森林公园']]",桂 平 的 别 名 的 火 车 站 附 近 有 哪 些 景 点 ？,你知道桂平的别名的火车站周围有什么景点吗？,0.3478700554542393,0.5747427175998604,0.6842948717948718
,"generate question: [['双星伴月', '定义', '金星'], ['金星', '远日点', '108,942,109千米']]",双 星 伴 月 的 定 义 的 远 日 点 有 多 远 ？,你知道双星伴月的定义的远日点有多远吗？,0.6514390575310556,0.7205975173574584,0.850597609561753
,"generate question: [['黑白战警', '制片人', '王晶'], ['王晶', '星座', '双鱼座']]",黑 白 战 警 的 制 片 人 是 什 么 星 座 的 ？,请问黑白战警的制片人是什么星座的？,0.8824969025845955,0.8979985955056179,0.9512670565302144
,"generate question: [['sfpd', '游戏', '侠盗猎车手：圣安地列斯'], ['侠盗猎车手：圣安地列斯', '发行日期', '2004年10月26日（PS2）2005年6月7日（Xbox,PC）2008年10月20日（Xbox,360）2010年11月12日（OS,X）2012年12月11日（PS3）展开发行日期2004年10月26日（PS2）2005年6月7日（Xbox,PC）2008年10月20日（Xbox,360）2010年11月12日（OS,X）2012年12月11日（PS3）2013年12月12日（iOS）2013年12月19日（Android）收起']]",SFpd 的 游 戏 是 什 么 时 候 发 行 的 来 着 ？,sfpd的游戏是什么时候发行的有人知道吗？,0.5781396287180781,0.7332282110091743,0.6724409448818898
,"generate question: [['女孩最爱读的情感故事-长腿叔叔亲爱的敌人小妇人-超值金版', '副标题', '亲爱的敌人'], ['亲爱的敌人', '总监制', '刘贵珍']]",女 孩 最 爱 读 的 情 感 故 事 - 长 腿 叔 叔 亲 爱 的 敌 人 小 妇 人 - 超 值 金 版 的 副 标 题 的 总 监 制 是 谁 ？,女孩最爱读的情感故事-长腿叔叔亲爱的敌人小妇人-超值金版的副标题的总监制是谁？,1.0,0.9999142661179699,1.0
,"generate question: [['让海为我们洗涤', '作者', '玛瑙'], ['玛瑙', '化学式', 'SiO2']]",让 海 为 我 们 洗 涤 的 作 者 的 化 学 式 是 什 么 ？,你知道让海为我们洗涤的作者的化学式吗？,0.68752775993657,0.7332282110091743,0.768503937007874
,"generate question: [['无限恐怖 203', '书名', '无限恐怖'], ['无限恐怖', '主要角色', '无限流,郑吒,楚轩']]",无 限 恐 怖 203 的 书 名 作 品 的 标 签 是 什 么 ？,无限恐怖 203的书名作品的标签是什么？,1.0,0.9995,1.0
,"generate question: [['固山额真', '解释', '满语'], ['满语', '文字', '满文']]",固 山 额 真 的 解 释 的 文 字 是 什 么 ？,固山额真的解释的文字是什么？,1.0,0.9990234375,1.0
,"generate question: [['台湾复兴航空公司', '枢纽机场', '台北松山机场'], ['台北松山机场', '经纬度', '25°04′10″,121°33′06″']]",台 湾 复 兴 航 空 公 司 的 枢 纽 机 场 的 经 纬 度 是 多 少 ？,请问台湾复兴航空公司的枢纽机场的具体坐标是什么？,0.5408804419255526,0.6726694915254237,0.7393939393939394
,"generate question: [['格拉迪尼', '代表作品', '蒙娜丽莎'], ['蒙娜丽莎', '创作年代', '文艺复兴']]",格 拉 迪 尼 的 代 表 作 品 属 于 什 么 年 代 ？,格拉迪尼的代表作品属于什么年代？,1.0,0.9985422740524781,1.0
,"generate question: [['搜狗输入法安卓版', '外文名', '搜狗输入法'], ['搜狗输入法', '开发公司', '搜狗搜索引擎']]",搜 狗 输 入 法 安 卓 版 的 外 文 名 是 哪 家 公 司 开 发 的 ？,有谁知道搜狗输入法安卓版的外文名是哪家公司开发的？,0.7408182206817179,0.7870078740157481,0.8905109489051095
